Website URL,Cookie Names,Domain,Host,Purpose,Description,Cookie URL,Is Secure,Is HTTP only?,Path
https://cookiepedia.co.uk/host/offerpop.com,hsfirstvisit,Unknown,Unknown,Unknown,This cookie name is associated with websites built on the HubSpot platform. It is reported by them as being used for website analytics.,https://cookiepedia.co.uk/cookies/hsfirstvisit,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,hubspotutk,Unknown,Unknown,Unknown,This cookie name is associated with websites built on the HubSpot platform.  HubSpot report that its purpose is user authentication. As a persistent rather than a session cookie it cannot be classified as Strictly Necessary.,https://cookiepedia.co.uk/cookies/hubspotutk,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,onloadmsg,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/onloadmsg,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,opft,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/opft,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,opla,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/opla,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,oplt,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/oplt,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,quiz_choices,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/quiz_choices,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,facebook_access_token,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/facebook_access_token,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,is_fan_15404,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/is_fan_15404,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,is_fan_21,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/is_fan_21,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,offerpop_uid,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/offerpop_uid,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,op_session,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/op_session,No,No,/ 
https://cookiepedia.co.uk/host/offerpop.com,pysid,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/pysid,No,No,/ 
https://cookiepedia.co.uk/host/onet.pl,onet_cid,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/onet_cid,No,No,/ 
https://cookiepedia.co.uk/host/onet.pl,onet_GUID_ac10,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/onet_GUID_ac10,No,No,/ 
https://cookiepedia.co.uk/host/onet.pl,onet_ubi,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/onet_ubi,No,No,/ 
https://cookiepedia.co.uk/host/onet.pl,onet_wl,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/onet_wl,No,No,/ 
https://cookiepedia.co.uk/host/onet.pl,onetzuo_ticket,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/onetzuo_ticket,No,No,/ 
https://cookiepedia.co.uk/host/onet.pl,onet_sid,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/onet_sid,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,abuuid,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/abuuid,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,ac,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ac,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,adpq,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adpq,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,ah,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ah,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,apndmp,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/apndmp,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,apndsp,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/apndsp,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,apnxs,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/apnxs,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,apq,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/apq,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,atv,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/atv,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,bk,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/bk,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,bkc,Unknown,Unknown,Targeting/Advertising,"This cookie is usually set by websites to register anonymised user data (IP address, geolocation, etc.) as well as aggregate anonymous activities to enable marketers to provide more targeted online advertising.",https://cookiepedia.co.uk/cookies/bkc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,brc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/brc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,bsc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/bsc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,cc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,cwc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cwc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,epq,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/epq,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,gguuid,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/gguuid,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,kc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/kc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,kpq,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/kpq,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,lc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/lc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,lpq,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/lpq,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,lrc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/lrc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,lrq,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/lrq,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,memSessionId,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/memSessionId,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,nsc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/nsc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,nx,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/nx,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,oath,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/oath,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,oxc,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/oxc,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,oxuuid,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/oxuuid,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,p1,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/p1,No,No,/ 
https://cookiepedia.co.uk/host/owneriq.net,p2,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/p2,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,__cdrop,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/__cdrop,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,__cid,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/__cid,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,__utmzz,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/__utmzz,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_biz_dfsA,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/_biz_dfsA,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_biz_flagsA,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/_biz_flagsA,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_biz_nA,Unknown,Unknown,Targeting/Advertising,"This cookie is used to record website and server performance with each visit to the site. The data is aggregated and analyzed; therefore, it remains anonymous upon use.",https://cookiepedia.co.uk/cookies/_biz_nA,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_biz_pendingA,Unknown,Unknown,Targeting/Advertising,"This cookie is used to record website and server performance with each visit to the site. The data is aggregated and analyzed; therefore, it remains anonymous upon use.",https://cookiepedia.co.uk/cookies/_biz_pendingA,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_biz_sid,Unknown,Unknown,Targeting/Advertising,"This cookie is used to record website and server performance with each visit to the site. The data is aggregated and analyzed; therefore, it remains anonymous upon use.",https://cookiepedia.co.uk/cookies/_biz_sid,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_biz_uid,Unknown,Unknown,Targeting/Advertising,"This cookie is used to record website and server performance with each visit to the site. The data is aggregated and analyzed; therefore, it remains anonymous upon use.",https://cookiepedia.co.uk/cookies/_biz_uid,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_cs_mk,Unknown,Unknown,Targeting/Advertising,This is a session cookie. This is a pattern type cookie where a random 13-digit number is appended to the prefix _cs_.,https://cookiepedia.co.uk/cookies/_cs_mk,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_dc_gtm_UA-,Unknown,Unknown,Targeting/Advertising,"This cookie is associated with sites using Google Tag Manager to load other scripts and code into a page.  Where it is used it may be regarded as Strictly Necessary as without it, other scripts may not function correctly. The end of the name is a unique number which is also an identifier for an associated Google Analytics account.",https://cookiepedia.co.uk/cookies/_dc_gtm_UA-,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_dc_gtm_UA-2335964-1,Unknown,Unknown,Targeting/Advertising,"This cookie is associated with sites using Google Tag Manager to load other scripts and code into a page.  Where it is used it may be regarded as Strictly Necessary as without it, other scripts may not function correctly. The end of the name is a unique number which is also an identifier for an associated Google Analytics account.",https://cookiepedia.co.uk/cookies/_dc_gtm_UA-2335964-1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_dc_gtm_UA-30842331-1,Unknown,Unknown,Targeting/Advertising,"This cookie is associated with sites using Google Tag Manager to load other scripts and code into a page.  Where it is used it may be regarded as Strictly Necessary as without it, other scripts may not function correctly. The end of the name is a unique number which is also an identifier for an associated Google Analytics account.",https://cookiepedia.co.uk/cookies/_dc_gtm_UA-30842331-1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_dc_gtm_UA-46163188-1,Unknown,Unknown,Targeting/Advertising,"This cookie is associated with sites using Google Tag Manager to load other scripts and code into a page.  Where it is used it may be regarded as Strictly Necessary as without it, other scripts may not function correctly. The end of the name is a unique number which is also an identifier for an associated Google Analytics account.",https://cookiepedia.co.uk/cookies/_dc_gtm_UA-46163188-1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_dc_gtm_UA-8586055-1,Unknown,Unknown,Targeting/Advertising,"This cookie is associated with sites using Google Tag Manager to load other scripts and code into a page.  Where it is used it may be regarded as Strictly Necessary as without it, other scripts may not function correctly. The end of the name is a unique number which is also an identifier for an associated Google Analytics account.",https://cookiepedia.co.uk/cookies/_dc_gtm_UA-8586055-1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_ga_1WKSRHJ2VB,Unknown,Unknown,Targeting/Advertising,_ga,https://cookiepedia.co.uk/cookies/_ga_1WKSRHJ2VB,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_ga_6TNVWKBH8G,Unknown,Unknown,Targeting/Advertising,_ga,https://cookiepedia.co.uk/cookies/_ga_6TNVWKBH8G,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_ga_8Z021SZYH9,Unknown,Unknown,Targeting/Advertising,_ga,https://cookiepedia.co.uk/cookies/_ga_8Z021SZYH9,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_ga_B5VCNV8L4W,Unknown,Unknown,Targeting/Advertising,_ga,https://cookiepedia.co.uk/cookies/_ga_B5VCNV8L4W,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_ga_DH1V89BNQQ,Unknown,Unknown,Targeting/Advertising,_ga,https://cookiepedia.co.uk/cookies/_ga_DH1V89BNQQ,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_ga_HLDLTCXDX9,Unknown,Unknown,Targeting/Advertising,_ga,https://cookiepedia.co.uk/cookies/_ga_HLDLTCXDX9,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_ga_P4QYHQWT8T,Unknown,Unknown,Targeting/Advertising,_ga,https://cookiepedia.co.uk/cookies/_ga_P4QYHQWT8T,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_ga_PDV41MD8LC,Unknown,Unknown,Targeting/Advertising,_ga,https://cookiepedia.co.uk/cookies/_ga_PDV41MD8LC,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gabi,Unknown,Unknown,Targeting/Advertising,Google Analytics Cookies,https://cookiepedia.co.uk/cookies/_gat_gabi,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_11288160_2,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_11288160_2,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_2377485_1,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_2377485_1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_24236680_10,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_24236680_10,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_282720_1,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_282720_1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_33651646_1,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_33651646_1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_45238758_1,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_45238758_1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_45250425_4,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_45250425_4,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_48074413_1,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_48074413_1,No,No,/ 
https://cookiepedia.co.uk/host/pardot.com,_gat_gtag_UA_5948599_12,Unknown,Unknown,Targeting/Advertising,Google Analytics,https://cookiepedia.co.uk/cookies/_gat_gtag_UA_5948599_12,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRbu,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRbu,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRDalirespDTC2012,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRDalirespDTC2012,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRgo,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRgo,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRHotwireDCO,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRHotwireDCO,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRMacysXaxis2012,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRMacysXaxis2012,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRsl,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRsl,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1738310,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1738310,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1738312,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1738312,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1738313,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1738313,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1738316,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1738316,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1738317,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1738317,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1738335,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1738335,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757260,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757260,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757263,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757263,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757429,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757429,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757433,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757433,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757435,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757435,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757437,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757437,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757445,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757445,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757447,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757447,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1757502,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1757502,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1798235,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1798235,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1883360,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1883360,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1899324,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1899324,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRtim1932377,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRtim1932377,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,prUSCell,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/prUSCell,No,No,/ 
https://cookiepedia.co.uk/host/pointroll.com,PRYahooFF2012,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PRYahooFF2012,No,No,/ 
https://cookiepedia.co.uk/host/populisengage.com,BlogoBrasil,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/BlogoBrasil,No,No,/ 
https://cookiepedia.co.uk/host/populisengage.com,BlogoGermany,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/BlogoGermany,No,No,/ 
https://cookiepedia.co.uk/host/populisengage.com,Criteo,Unknown,Unknown,Unknown,"This is a Criteo cookie used to identify the visitor across visits and devices. This allows the website to present the visitor with relevant advertisement - The service is provided by third-party advertisement hubs, which facilitate real-time bidding for advertisers.",https://cookiepedia.co.uk/cookies/Criteo,No,No,/ 
https://cookiepedia.co.uk/host/populisengage.com,CriteoBlogosfere,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/CriteoBlogosfere,No,No,/ 
